Employee ID,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID.1,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
1177,20-Jul-20,,Production Technician I,Shannon Cruz,teresa.farrell@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Aerial,06-07-1968,MA,Lineman,Female,13425,Other,Married,Fully Meets,3,1177,12-08-2022,2,2,5,17-Sep-22,Customer Service,External,Passed,New Joseph,Mark Perez,3,436.86
1178,03-Oct-21,19-Dec-21,Production Technician I,Jamie Lowe,dorian.fox@bilearner.com,PL,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Occur air as along approach.,Production       ,Field Operations,07-05-1959,MA,Laborer,Male,93796,Other,Single,Fully Meets,3,1178,03-05-2023,2,1,2,21-Dec-22,Project Management,External,Failed,Gomezville,Christopher Whitehead,1,361.52
1179,16-Jul-22,,Production Technician I,Paige Calderon,madeleine.sherman@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Aerial,08-09-1990,MA,Supervisor,Male,92453,Black,Divorced,Fully Meets,3,1179,10-07-2023,3,5,1,11-Feb-23,Technical Skills,Internal,Passed,Thompsonport,Jackson Stanley,2,229.05
1180,30-Jun-20,,Production Technician I,Jacob Taylor,allan.butler@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Underground,30-11-1944,MA,Laborer,Male,10449,Hispanic,Single,Fully Meets,3,1180,15-05-2023,4,3,1,17-Nov-22,Technical Skills,Internal,Completed,Thompsonfort,Paul Terry,3,787.85
1181,13-Jun-21,,Production Technician I,Sandra Pollard,nevaeh.davila@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Wireline Construction,16-06-1993,MA,Laborer,Male,14795,Other,Married,Fully Meets,3,1181,05-07-2023,5,5,4,31-Dec-22,Communication Skills,External,Incomplete,Sullivanland,Jessica Quinn,1,483.82
1182,29-Dec-20,24-Oct-22,Production Technician I,Alex Cox,gunnar.webster@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Voluntary,Here best worry rich might about yourself.,Production       ,Splicing,09-12-1973,MA,Splicer,Female,60901,Black,Divorced,Fully Meets,3,1182,25-08-2022,2,4,5,19-Oct-22,Communication Skills,External,Passed,West Elizabethfurt,Miranda Brown,5,623.64
1183,03-Feb-22,,Production Technician I,Jon Adams,aydin.tate@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Catv,18-12-1946,MA,Technician,Female,64083,Black,Married,Fully Meets,3,1183,07-03-2023,4,5,5,16-Jul-23,Technical Skills,Internal,Incomplete,Silvaview,Jennifer Beasley,4,351.35
1184,10-Jan-22,11-May-23,Production Technician I,Cassandra Cox,patrick.mckinney@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,New out peace director fish.,Production       ,Wireline Construction,01-10-1951,MA,Foreman,Female,50781,Hispanic,Divorced,Fully Meets,3,1184,03-10-2022,1,3,1,31-Jan-23,Customer Service,Internal,Completed,Deniseville,Mary Coleman,3,512.51
1185,13-Dec-18,,Production Manager,Lucas Duffy,milagros.foley@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Fielders,22-02-1973,MA,Engineer,Female,67399,Other,Widowed,Fully Meets,3,1185,13-08-2022,1,2,4,22-Sep-22,Project Management,Internal,Failed,North Jason,James Larson,5,957.9
1186,03-Mar-21,,Production Manager,Ashley Ellis,rachael.buck@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Splicing,25-08-1983,MA,Tester,Female,82086,Hispanic,Single,Fully Meets,3,1186,12-05-2023,3,3,5,12-Jun-23,Communication Skills,External,Failed,Port John,Renee Calderon,5,886.45
1187,04-Jul-21,,Production Manager,Allison Figueroa,rigoberto.townsend@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Aerial,15-09-1997,MA,Supervisor,Female,97001,Black,Single,Fully Meets,3,1187,19-11-2022,4,1,1,25-Oct-22,Communication Skills,Internal,Incomplete,Acevedoshire,Margaret Martinez,4,443.55
1188,06-Feb-20,21-Jul-21,Production Technician II,Alex Bernard,reagan.odonnell@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Direction west appear son school anything.,Production       ,General - Sga,28-05-1979,MA,Estimator,Male,13562,Black,Divorced,Fully Meets,3,1188,16-07-2023,4,1,1,07-Jan-23,Technical Skills,Internal,Passed,Martinburgh,Justin Soto,4,899.13
1189,28-Jun-20,11-Jul-22,Production Technician II,Micheal Bryant,roy.morse@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Somebody pass again say cultural.,Production       ,General - Eng,07-03-1988,MA,Engineer,Female,55949,Other,Married,Fully Meets,3,1189,19-07-2023,5,5,3,20-Sep-22,Communication Skills,External,Completed,Cabreramouth,Angela Hammond,1,202.74
1190,22-Dec-20,20-Nov-21,Production Technician II,Bryan Simpson,rafael.buchanan@bilearner.com,PL,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Table day sit wish attention marriage cause.,Production       ,Project Management - Eng,20-04-1998,MA,Project Manager,Female,88496,Hispanic,Married,Fully Meets,3,1190,07-04-2023,2,5,3,21-May-23,Project Management,External,Failed,Phillipsfurt,Debbie Miller,4,727.81
1191,24-Nov-19,,Production Technician II,Tamara Carter,kaitlynn.herman@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,25-04-1978,MA,Billing,Female,55947,Black,Divorced,Fully Meets,3,1191,13-07-2023,4,4,4,23-Sep-22,Customer Service,Internal,Completed,Lake Benjamin,Kenneth Kim,2,820.39
1192,23-Sep-22,,Production Technician II,Bryan Harris,marquise.santana@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,07-12-1988,MA,Technician,Female,75540,White,Single,Fully Meets,3,1192,24-12-2022,3,1,1,11-Oct-22,Leadership Development,External,Passed,Smithbury,Amber Gonzalez,4,111.94
1193,06-Feb-20,23-Jan-22,Production Technician I,Anna Meyers,jamarion.mitchell@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Involuntary,Onto focus address treat before ability.,Production       ,Aerial,18-09-1950,MA,Foreman,Female,68342,Black,Married,Fully Meets,3,1193,15-08-2022,5,2,3,05-May-23,Technical Skills,External,Failed,North Victorstad,Amy Bush,1,231.96
1194,14-Jan-19,06-Aug-21,Production Technician I,Christopher Levy,gabrielle.hardy@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Tonight answer benefit second commercial law.,Production       ,Field Operations,08-03-1953,MA,Foreman,Male,5779,Asian,Widowed,Fully Meets,3,1194,04-12-2022,5,4,2,07-May-23,Communication Skills,Internal,Completed,Floresville,Kevin Welch,2,430.92
1195,25-Jun-19,15-May-22,Production Technician I,David Maddox,savion.stokes@bilearner.com,TNS,Leave of Absence,Part-Time,Zone C,Part-Time,Retirement,Window management move.,Production       ,Wireline Construction,27-03-1967,MA,Foreman,Female,91065,Hispanic,Widowed,Fully Meets,3,1195,30-01-2023,5,3,2,06-Jul-23,Technical Skills,Internal,Failed,East Jason,Autumn Harris,3,638.7
1196,09-Mar-19,,Production Technician I,John Lambert,trevin.summers@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General - Eng,07-11-1978,MA,Administrator,Female,47386,Other,Married,Fully Meets,3,1196,02-06-2023,4,5,4,28-Feb-23,Communication Skills,Internal,Completed,New Caroline,Jeffrey Marshall,5,355.3
1197,13-Jun-20,,Production Technician I,Anthony Cross,hailie.bell@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Safety,12-06-1958,MA,Administrative,Female,38009,Hispanic,Divorced,Fully Meets,3,1197,09-11-2022,3,5,4,25-Feb-23,Technical Skills,Internal,Passed,Debramouth,Alan Hall,5,575.1
1198,22-Jan-19,,Production Technician I,Daniel Blackburn,audrey.stevens@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,28-09-1952,MA,Laborer,Female,61843,Asian,Married,Fully Meets,3,1198,12-12-2022,3,2,2,19-Jun-23,Project Management,Internal,Failed,North Yvonne,Jennifer Hayes,1,140.82
1199,12-Dec-20,,Production Technician I,Richard Graves,jason.munoz@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,14-04-1950,MA,Laborer,Female,75258,White,Widowed,Fully Meets,3,1199,27-06-2023,3,3,3,28-Nov-22,Leadership Development,External,Passed,Claytonstad,Christopher Owen,2,663.19
1200,27-Apr-22,,Production Technician I,Sheryl Scott,carlee.foley@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,08-10-1977,MA,Laborer,Female,62616,Other,Married,Fully Meets,3,1200,19-04-2023,4,5,1,29-Jul-23,Project Management,Internal,Incomplete,South Brendabury,Zachary Alvarez,2,996.77
1201,11-Apr-22,26-Sep-22,Production Technician I,Robert Hill,sarahi.dodson@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Information race relate rich poor already make.,Production       ,General - Con,27-01-1954,MA,Flagger,Male,53450,Other,Divorced,Fully Meets,3,1201,23-02-2023,2,4,4,10-Oct-22,Communication Skills,External,Passed,Edwardborough,Paul Henderson,2,145.39
1202,01-Sep-22,02-Dec-22,Production Technician I,Emily Rogers,faith.carey@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,Tough that inside relate hundred leave.,Production       ,Wireline Construction,20-06-1983,MA,Model Assistant,Male,9799,White,Widowed,Fully Meets,3,1202,14-08-2022,1,3,2,08-Dec-22,Technical Skills,Internal,Incomplete,Connerborough,Kelly Thompson DDS,1,344.74
1203,08-Sep-18,,Production Technician I,Jasmine Johnson,mylie.salazar@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Engineers,16-01-1987,MA,Engineer,Male,14153,White,Divorced,Fully Meets,3,1203,03-10-2022,3,5,3,12-Oct-22,Project Management,External,Incomplete,Ramirezville,Jennifer Miller,5,308.09
1204,24-Nov-22,05-Aug-23,Production Technician I,Melissa Tucker,pablo.parker@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Attention summer we. Suffer impact imagine we.,Production       ,General - Sga,26-08-1948,MA,Vp,Male,76112,White,Married,Fully Meets,3,1204,22-06-2023,1,4,3,16-Jul-23,Project Management,External,Incomplete,Isaiahview,Courtney Mendez,1,610.96
1205,23-Jul-20,,Production Technician I,Timothy Higgins,ulises.shea@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Yard (Material Handling),04-05-1956,MA,Shop,Female,73101,Hispanic,Single,Fully Meets,3,1205,07-04-2023,2,1,2,01-Aug-23,Communication Skills,External,Failed,East Loriberg,Nicole Kelley,3,201.83
1206,28-Dec-18,15-May-23,Production Technician I,Richard Scott,bethany.terry@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Various step without couple within at gun.,Production       ,Engineers,15-02-1956,MA,Drafter,Female,82378,White,Divorced,Fully Meets,3,1206,17-10-2022,3,4,2,20-Jul-23,Technical Skills,Internal,Passed,Smithstad,Jackie Johnson,5,391.85
1207,01-Oct-19,,Production Technician I,Hunter Hill,kamari.holloway@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,08-07-1956,MA,Laborer,Female,63878,White,Divorced,Fully Meets,3,1207,06-08-2022,2,1,2,07-Dec-22,Communication Skills,Internal,Completed,East Michaelfort,Kathryn Stephens,5,682.36
1208,17-Aug-19,25-Oct-19,Production Manager,Melissa Greene,jazlene.mcdaniel@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Retirement,Decision example see low someone. Ball week that.,Production       ,Wireline Construction,30-12-1979,MA,Laborer,Female,59862,Black,Single,Fully Meets,3,1208,18-08-2022,5,1,5,20-Sep-22,Leadership Development,Internal,Passed,Josephside,Sean Jones,3,492.39
1209,31-May-23,,Production Manager,Edwin Guerrero,dane.kelly@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,04-06-1999,MA,Foreman,Female,23252,Other,Married,Fully Meets,3,1209,28-05-2023,1,3,1,18-Jun-23,Communication Skills,External,Failed,Kruegerville,Emily Pierce,2,197.78
1210,08-Dec-20,10-Jun-23,Production Manager,Ann Collins,camila.dunn@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Involuntary,Carry parent fight style series challenge.,Production       ,Field Operations,24-12-1948,MA,Top Hand,Female,91039,Asian,Divorced,Fully Meets,3,1210,24-10-2022,4,5,1,09-Jan-23,Leadership Development,External,Incomplete,Port Cynthia,Thomas Baker,4,485.44
1211,05-Nov-18,23-Mar-23,Production Technician II,John Miles,aurora.frederick@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Community probably bad day food place which loss.,Production       ,Field Operations,11-12-1981,MA,Splicer,Male,37834,Other,Widowed,Fully Meets,3,1211,16-03-2023,3,3,1,30-Jul-23,Leadership Development,External,Passed,South Robinhaven,Kendra Rodriguez,3,557.34
1212,26-Aug-20,05-Apr-23,Production Technician II,Kevin Mendez,caylee.nunez@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Start debate hot fact keep return.,Production       ,Engineers,27-08-1983,MA,Project Manager,Female,46678,Hispanic,Single,Fully Meets,3,1212,31-01-2023,4,5,4,03-May-23,Project Management,Internal,Failed,East Frank,Kimberly May,5,817.92
1213,23-Feb-20,,Production Technician II,Joe Miller,tamia.sharp@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Project Management - Con,22-03-1987,MA,Coordinator,Female,41849,White,Married,Fully Meets,3,1213,28-09-2022,1,2,4,15-Feb-23,Project Management,External,Failed,Johnsonton,Katelyn Ruiz,4,485.39
1214,12-Feb-22,,Production Technician II,Joshua Barnes,jaliyah.gamble@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Splicing,19-09-1967,MA,Splicer,Female,16422,Asian,Divorced,Fully Meets,3,1214,02-06-2023,1,5,3,02-Apr-23,Customer Service,Internal,Completed,West Jessica,Bobby Stuart,3,145.13
1215,13-Feb-20,,Production Technician II,Daniel Benson,xander.savage@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Aerial,18-07-1983,MA,Laborer,Female,79625,Asian,Widowed,Fully Meets,3,1215,25-10-2022,2,1,5,13-Sep-22,Communication Skills,External,Passed,West Dianashire,Brian Thompson,4,751.88
1216,15-Feb-23,09-Mar-23,Production Technician I,Andrea Smith,marc.crosby@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Rock stage better east bad view.,Production       ,General - Con,19-06-1986,MA,Technician,Female,11159,Black,Single,Fully Meets,3,1216,09-09-2022,4,1,1,16-Jul-23,Leadership Development,External,Incomplete,Roweport,Carolyn Hamilton,1,136.48
1217,03-Dec-19,31-Aug-21,Production Technician I,Joshua Johns,marques.zimmerman@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,First choose again themselves thing however.,Production       ,Wireline Construction,17-07-1960,MA,Vp,Male,52300,Asian,Single,Fully Meets,3,1217,23-08-2022,5,5,1,17-Apr-23,Customer Service,External,Completed,Jeremytown,Eric Clark,1,857.42
1218,31-Dec-18,,Production Technician I,Robert Watts,livia.salazar@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Con,15-10-1974,MA,Locator,Female,32620,Black,Married,Fully Meets,3,1218,27-02-2023,2,3,1,30-Jan-23,Leadership Development,Internal,Failed,Henryberg,Erica Winters,3,733.16
1219,16-Jan-20,09-Feb-21,Production Technician I,Kelly Tate,alana.choi@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Develop think capital player campaign prepare.,Production       ,Engineers,09-02-1974,MA,Engineer,Female,83986,Hispanic,Married,Fully Meets,3,1219,17-07-2023,2,2,2,15-Sep-22,Communication Skills,External,Failed,West Kevintown,Steven Gutierrez,5,761.31
1220,20-Nov-18,09-Feb-20,Production Technician I,Terry Flores,levi.lawson@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,Center positive their garden industry.,Production       ,Executive,31-12-1949,MA,Vp,Female,89298,Asian,Single,Fully Meets,3,1220,08-05-2023,5,2,4,29-Jun-23,Leadership Development,External,Passed,West Brittney,Johnathan Doyle,1,920.41
1221,11-Nov-22,03-Jul-23,Production Technician I,Leslie Davis,kane.black@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Deep sea improve miss they nearly measure.,Production       ,Yard (Material Handling),09-04-1967,MA,Coordinator,Female,91837,Asian,Single,Fully Meets,3,1221,17-08-2022,5,5,3,25-Aug-22,Customer Service,Internal,Passed,Bonnieborough,Linda Wood,4,167.69
1222,18-Dec-20,23-Jul-21,Production Technician I,Sarah Williams,paola.weeks@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Improve sea attention baby local ahead.,Production       ,People Services,26-12-1949,MA,Recruiting,Female,31362,Asian,Widowed,Fully Meets,3,1222,31-03-2023,5,2,1,10-Mar-23,Leadership Development,External,Passed,New Jennifer,Melanie Johnson,2,931.45
1223,26-Jan-21,,Production Technician I,Luke Miller,brooklynn.mack@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Engineers,15-01-1996,MA,Engineer,Female,3274,Asian,Widowed,Fully Meets,3,1223,07-05-2023,4,1,4,30-Aug-22,Project Management,External,Completed,Estradahaven,Daniel Harrison,1,474.36
1224,26-Nov-21,24-May-22,Production Technician I,Jeremiah Smith,darrell.zamora@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Retirement,Recently business give.,Production       ,Wireline Construction,27-09-1964,MA,Administrative,Male,71373,Hispanic,Married,Fully Meets,3,1224,20-05-2023,4,2,3,18-Mar-23,Project Management,Internal,Incomplete,Port Eric,Jeffrey Harvey,5,598.72
1225,15-May-23,,Production Technician I,Krista Smith,irvin.warner@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Finance & Accounting,14-01-1957,MA,Accounting,Male,66660,Asian,Married,Fully Meets,3,1225,05-11-2022,1,2,4,14-Aug-22,Customer Service,Internal,Completed,Brownland,Douglas Norton,5,557.02
1226,20-Jun-23,,Production Technician I,Eric Greer,dayton.castro@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,16-04-1967,MA,Driller,Male,26821,Other,Divorced,Fully Meets,3,1226,04-04-2023,4,5,4,20-May-23,Customer Service,Internal,Completed,Savageton,Lisa Hall,3,939.92
1227,22-Aug-19,06-Jun-22,Production Technician I,Hannah Davis,hailey.mckay@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Voluntary,Relate size according two board.,Production       ,Billable Consultants,21-03-1987,MA,Engineer,Female,89365,Other,Divorced,Fully Meets,3,1227,12-12-2022,1,2,2,15-May-23,Communication Skills,External,Failed,Amandahaven,Gregory Pratt,3,669.19
1228,30-Aug-21,,Production Technician I,Anthony Murray,jaquan.rowland@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Fielders,02-12-1994,MA,Engineer,Female,88976,Other,Widowed,Fully Meets,3,1228,21-01-2023,2,5,3,05-Oct-22,Technical Skills,Internal,Failed,Dustinshire,Bethany Willis,5,525.69
1229,27-Jan-20,,Production Technician I,Michael Torres,david.velez@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,31-12-1952,MA,Technician,Female,43853,Black,Single,Fully Meets,3,1229,20-05-2023,4,2,5,11-Jan-23,Customer Service,External,Failed,Lake Melissa,Angela Moore,1,173.66
1230,04-Mar-22,,Production Technician I,Claire Baker,joslyn.patel@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Wireline Construction,18-09-1974,MA,Groundman,Female,19697,Hispanic,Widowed,Fully Meets,3,1230,30-11-2022,5,4,4,30-Apr-23,Communication Skills,External,Completed,New Reneefurt,Emily Tate,1,635.71
